It would be better if you leave before the storm starts.,Será mejor que te vayas antes de que empiece la tormenta.,09/25/2024 01:00:00,5,UNSEEN
It's a common and ordinary day at the office.,Es un día común y corriente en la oficina.,09/25/2024 01:00:00,5,UNSEEN
It's about finding creative solutions to the challenges we face.,Se trata de encontrar soluciones creativas a los desafíos que enfrentamos.,09/25/2024 01:00:00,5,UNSEEN
It's always a pleasure to see her in our meetings.,Siempre es un placer verla en nuestras reuniones.,09/25/2024 01:00:00,5,UNSEEN
It's been a while since we last saw each other. How have you been?,Hace rato que no nos vemos. ¿Cómo has estado?,09/25/2024 01:00:00,5,UNSEEN
It's hard to make sense of his actions; sometimes they seem incomprehensible.,"Es difícil darle sentido a sus acciones, a veces parecen incomprensibles.",09/25/2024 01:00:00,5,UNSEEN
It's important to pay attention to the details.,Es importante prestar atención a los detalles.,09/25/2024 01:00:00,5,UNSEEN
It's necessary to take everyone's opinions into account before making a decision.,Hay que tener en cuenta las opiniones de todos antes de tomar una decisión.,09/25/2024 01:00:00,5,UNSEEN
It's not true that I don't care; I'm just focused on the work.,No es cierto que no me importe; simplemente estoy concentrado en el trabajo.,09/25/2024 01:00:00,5,UNSEEN
It's time to make important decisions.,Es momento de tomar decisiones importantes.,09/25/2024 01:00:00,5,UNSEEN
Juan is quite a character; he always has amusing anecdotes to share.,"Juan es todo un personaje, siempre tiene anécdotas divertidas que contar.",09/25/2024 01:00:00,5,UNSEEN
"Knowing his sense of humor, the joke didn't surprise him.","Conociendo su sentido del humor, no le extrañó la broma.",09/25/2024 01:00:00,5,UNSEEN
"Last night, it was hard for me to fall asleep.",Anoche me costó conciliar el sueño.,09/25/2024 01:00:00,5,UNSEEN
Learn step by step how to use this tool.,Aprende paso a paso cómo utilizar esta herramienta.,09/25/2024 01:00:00,5,UNSEEN
Learning to code will be useful to you in many aspects of life.,Aprender a programar te va a ser de utilidad en muchos aspectos de la vida.,09/25/2024 01:00:00,5,UNSEEN
Let there be no doubt that we are committed to this project.,Que no les quepa la menor duda de que estamos comprometidos con este proyecto.,09/25/2024 01:00:00,5,UNSEEN
Let's go through the tasks one by one to make sure we don't forget anything.,Revisemos las tareas una por una para asegurarnos de no olvidar nada.,09/25/2024 01:00:00,5,UNSEEN
Let's make a proposal to improve the situation. Let's talk to our boss.,Hagámosle una propuesta para mejorar la situación. Hablémosle a nuestro jefe.,09/25/2024 01:00:00,5,UNSEEN
Look now at what you have achieved with your effort!,¡Vea ahora lo que has logrado con tu esfuerzo!,09/25/2024 01:00:00,5,UNSEEN
Make it very clear that I won't tolerate disrespect.,Que te quede bien claro que no toleraré la falta de respeto.,09/25/2024 01:00:00,5,UNSEEN
Make sure to always have a hand towel in the bathroom.,Asegúrate de tener siempre una toalla de aseo en el baño.,09/25/2024 01:00:00,5,UNSEEN
Maybe you were bothered that I didn't arrive on time.,Igual te molestó que no llegara a tiempo.,09/25/2024 01:00:00,5,UNSEEN
Mental note: buy milk on the way home.,Nota mental: comprar leche en el camino a casa.,09/25/2024 01:00:00,5,UNSEEN
"Most of the time, I work from home.","La mayor parte del tiempo, trabajo desde casa.",09/25/2024 01:00:00,5,UNSEEN
"Most of the time, the solution is simpler than it seems.","La mayoría de veces, la solución es más simple de lo que parece.",09/25/2024 01:00:00,5,UNSEEN
My brother will start training to become a doctor this year.,Mi hermano comenzará a entrenar para ser un médico este año.,09/25/2024 01:00:00,5,UNSEEN
My brother works as a real estate developer.,Mi hermano trabaja como desarrollador inmobiliario.,09/25/2024 01:00:00,5,UNSEEN
My children have always liked the beach.,A mis hijos siempre les ha gustado la playa.,09/25/2024 01:00:00,5,UNSEEN
My dog ate the cookie in one bite.,Mi perro se comió la galleta de un mordisco.,09/25/2024 01:00:00,5,UNSEEN
My friend works as a flight attendant and travels all around the world.,Mi amiga trabaja como auxiliar de vuelo y viaja por todo el mundo.,09/25/2024 01:00:00,5,UNSEEN
"My neighbor makes noise all the time, and it's annoying.","Mi vecino hace ruido cada dos por tres, y es molesto.",09/25/2024 01:00:00,5,UNSEEN
My son had never had a dog as a pet before.,Mi hijo nunca antes había tenido un perro como mascota.,09/25/2024 01:00:00,5,UNSEEN
"Not receiving any news, he feared the worst.","Al no recibir noticias, temió lo peor.",09/25/2024 01:00:00,5,UNSEEN
"Often, not everyone's opinions are taken into account.","A menudo, no se tienen en cuenta las opiniones de todos.",09/25/2024 01:00:00,5,UNSEEN
"On average, the temperatures in this region are very pleasant.","Por término medio, las temperaturas en esta región son muy agradables.",09/25/2024 01:00:00,5,UNSEEN
"Once the water boils, add the pasta.","Una vez que hierva el agua, agregue la pasta.",09/25/2024 01:00:00,5,UNSEEN
Open the passenger's door so they can get in.,Abre la puerta del pasajero para que entre.,09/25/2024 01:00:00,5,UNSEEN
"Over time, the idea began to take on a life of its own and turned into a successful project.","Con el tiempo, la idea empezó a tomar vida propia y se convirtió en un proyecto exitoso.",09/25/2024 01:00:00,5,UNSEEN
Perseverance leads us to achieve our long-term goals.,La perseverancia nos lleva a alcanzar nuestras metas a largo plazo.,09/25/2024 01:00:00,5,UNSEEN
"Quick, get out of there before it's too late!","¡Rápido, sal de ahí antes de que sea tarde!",09/25/2024 01:00:00,5,UNSEEN
"Regarding your inability to attend, we will find a solution.","En cuanto a que no puedes asistir, buscaremos una solución.",09/25/2024 01:00:00,5,UNSEEN
Seriously? What the hell is going on here?,¿En serio? ¿Qué demonios pasa aquí?,09/25/2024 01:00:00,5,UNSEEN
She always thinks about buying designer clothes.,Ella siempre piensa en comprar ropa de marca.,09/25/2024 01:00:00,5,UNSEEN
She could have told him directly instead of sending a message.,Ella pudo habérselo dicho directamente en lugar de enviar un mensaje.,09/25/2024 01:00:00,5,UNSEEN
She is going on a trip to Europe next week.,Ella se va de viaje a Europa la próxima semana.,09/25/2024 01:00:00,5,UNSEEN
She must have had some connection to the incident.,Ella habrá tenido alguna relación con el incidente.,09/25/2024 01:00:00,5,UNSEEN
She was the one who organized the surprise.,Fue ella la que organizó la sorpresa.,09/25/2024 01:00:00,5,UNSEEN
"So, we conclude the meeting.","Así pues, concluimos la reunión.",09/25/2024 01:00:00,5,UNSEEN
Some people say that coffee enhances concentration.,Hay quienes dicen que el café mejora la concentración.,09/25/2024 01:00:00,5,UNSEEN
Sometimes I feel like there's too much on my mind.,A veces siento que es demasiado lo que traigo en la cabeza.,09/25/2024 01:00:00,5,UNSEEN
Sometimes it's challenging to reach an agreement when people are coming from opposite sides.,"A veces, es difícil llegar a un acuerdo cuando las personas están desde lados opuestos.",09/25/2024 01:00:00,5,UNSEEN
Sometimes it's essential to look back and learn from our experiences.,A veces es importante mirar hacia atrás y aprender de nuestras experiencias.,09/25/2024 01:00:00,5,UNSEEN
"Sometimes, reality is tough, and no matter how much we like to believe otherwise.","A veces, la realidad es dura, y no importa cuánto nos guste creer lo contrario.",09/25/2024 01:00:00,5,UNSEEN
Spread the word about the new restaurant in town.,Corre la voz sobre el nuevo restaurante en la ciudad.,09/25/2024 01:00:00,5,UNSEEN
"Starting tomorrow, I will begin following a new exercise routine.","A partir de mañana, comenzaré a seguir una nueva rutina de ejercicios.",09/25/2024 01:00:00,5,UNSEEN
Stop beating around the bush and get to the point with your explanation.,Deja de marear la perdiz y ve al grano con tu explicación.,09/25/2024 01:00:00,5,UNSEEN
Success doesn't happen overnight; it's a series of events.,El éxito no ocurre de la noche a la mañana; es una serie de acontecimientos.,09/25/2024 01:00:00,5,UNSEEN
Talking about your problems can help you to relieve a burden.,Hablar sobre tus problemas puede ayudarte a quitarte un peso de encima.,09/25/2024 01:00:00,5,UNSEEN
Tell him I send him a warm greeting from me.,Dile que le envío un saludo cordial de mi parte.,09/25/2024 01:00:00,5,UNSEEN
Thanks for lending me money; you helped me out of a tight spot.,"Gracias por prestarme dinero, me ayudaste a sacarme del apuro.",09/25/2024 01:00:00,5,UNSEEN
That is why we must take action now.,Es por ese motivo que debemos tomar medidas ahora.,09/25/2024 01:00:00,5,UNSEEN
That was supposed to be the perfect solution.,Se suponía que esa sería la solución perfecta.,09/25/2024 01:00:00,5,UNSEEN
That's in the past; now we look to the future.,"Eso ya quedó atrás, ahora miramos hacia el futuro.",09/25/2024 01:00:00,5,UNSEEN
The artist left brushstrokes all over the painting.,El artista dejó trazos de brocha en toda la pintura.,09/25/2024 01:00:00,5,UNSEEN
The atmosphere had become tense after the argument.,El ambiente se había vuelto tenso después de la discusión.,09/25/2024 01:00:00,5,UNSEEN
The beauty of the landscape could be appreciated from the top.,La belleza del paisaje podía apreciarse desde la cima.,09/25/2024 01:00:00,5,UNSEEN
The bird caught its prey in mid-flight.,El pájaro atrapó la presa en pleno vuelo.,09/25/2024 01:00:00,5,UNSEEN
The brake brought the vehicle to a sudden stop.,El freno detuvo en seco el vehículo.,09/25/2024 01:00:00,5,UNSEEN
The car was moving at full speed on the highway.,El automóvil se movía a toda velocidad por la autopista.,09/25/2024 01:00:00,5,UNSEEN
The celebration wasn't what it should have been due to the unexpected rain.,La celebración no fue lo que debió ser debido a la lluvia inesperada.,09/25/2024 01:00:00,5,UNSEEN
"The city, already known as the ""Pearl of the Caribbean,"" attracts many tourists.","La ciudad, conocida ya como la ""Perla del Caribe,"" atrae a muchos turistas.",09/25/2024 01:00:00,5,UNSEEN
The driver braked in time and almost hit them.,El conductor frenó a tiempo y por poco los atropella.,09/25/2024 01:00:00,5,UNSEEN
The entire report is summarized in these three conclusions.,Todo el informe se resume en estas tres conclusiones.,09/25/2024 01:00:00,5,UNSEEN
The evidence was related to the case.,La evidencia guardaba relación con el caso.,09/25/2024 01:00:00,5,UNSEEN
The experience of having lived enriches the soul.,El haber vivido diversas experiencias enriquece el alma.,09/25/2024 01:00:00,5,UNSEEN
The food was less spicy than his friends'.,La comida estaba menos picante que la de sus amigos.,09/25/2024 01:00:00,5,UNSEEN
The intention was not for you to feel offended.,La intención no era que te sintieras ofendido.,09/25/2024 01:00:00,5,UNSEEN
The jewel belonged to her grandmother.,La joya le pertenecía a su abuela.,09/25/2024 01:00:00,5,UNSEEN
The melody made him remember happy moments.,La melodía le hizo recordar momentos felices.,09/25/2024 01:00:00,5,UNSEEN
"The more options we have, the better the decision will be.","Cuantas más opciones tengamos, mejor será la decisión.",09/25/2024 01:00:00,5,UNSEEN
"The movie was very exciting, I would say.","La película fue muy emocionante, diría yo.",09/25/2024 01:00:00,5,UNSEEN
The news made waves around the world within hours.,La noticia tomaba revuelo por el mundo en cuestión de horas.,09/25/2024 01:00:00,5,UNSEEN
The news spread far and wide across the country in a matter of minutes.,La noticia se difundió a lo largo y ancho del país en cuestión de minutos.,09/25/2024 01:00:00,5,UNSEEN
The old building had been forgotten until it was restored.,El antiguo edificio había quedado en el olvido hasta que fue restaurado.,09/25/2024 01:00:00,5,UNSEEN
"The plane flew above the trees, offering a breathtaking view.","El avión volaba por encima de los árboles, ofreciendo una vista impresionante.",09/25/2024 01:00:00,5,UNSEEN
The plane ran out of fuel in mid-flight.,El avión se quedase sin combustible en pleno vuelo.,09/25/2024 01:00:00,5,UNSEEN
"The presentation was exciting, and not only that, but we also received praise from the audience.","La presentación fue emocionante, y no sólo eso, también recibimos elogios del público.",09/25/2024 01:00:00,5,UNSEEN
The red flowers by the water are very striking in the garden.,Los rojos de dos aguas son muy llamativos en el jardín.,09/25/2024 01:00:00,5,UNSEEN
"The report should be ready by tomorrow, if I'm not mistaken.","El informe debe estar listo para mañana, si no me equivoco.",09/25/2024 01:00:00,5,UNSEEN
The results will be better if you are focused on what you are doing.,Los resultados serán mejores si estás centrado en lo que haces.,09/25/2024 01:00:00,5,UNSEEN
The scream was barely audible amid the noise.,El grito apenas alcanzó a oírse en medio del ruido.,09/25/2024 01:00:00,5,UNSEEN
The situation suddenly became complicated.,La situación se tornó complicada de repente.,09/25/2024 01:00:00,5,UNSEEN
The situation worsens day by day.,La situación empeora día con día.,09/25/2024 01:00:00,5,UNSEEN
The store is just around the corner.,La tienda está a la vuelta de la esquina.,09/25/2024 01:00:00,5,UNSEEN
The technology that continues today is amazing.,La tecnología que sigue hoy en día es asombrosa.,09/25/2024 01:00:00,5,UNSEEN
There is going to be an important meeting tomorrow.,Va a haber una reunión importante mañana.,09/25/2024 01:00:00,5,UNSEEN
There is no need to worry too much about things that cannot be changed.,No hay que preocuparse demasiado por cosas que no se pueden cambiar.,09/25/2024 01:00:00,5,UNSEEN
There is no reason to worry; everything will be fine.,"No habría por qué preocuparse, todo saldrá bien.",09/25/2024 01:00:00,5,UNSEEN
There wasn't enough time to complete all the tasks before the meeting.,No hubo tiempo para completar todas las tareas antes de la reunión.,09/25/2024 01:00:00,5,UNSEEN
There we go again with that never-ending argument!,¡Ahí vamos otra vez con esa discusión interminable!,09/25/2024 01:00:00,5,UNSEEN
These measures will benefit the company in the short term.,Estas medidas beneficiarán a la empresa a corto plazo.,09/25/2024 01:00:00,5,UNSEEN
"They arrived at the place, but someone had beaten them to it.","Llegaron al lugar, pero alguien se les había adelantado.",09/25/2024 01:00:00,5,UNSEEN
"They finished the presentation, and after that, a debate started.",Terminaron la presentación y tras ello se abrió un debate.,09/25/2024 01:00:00,5,UNSEEN
They like the idea of spending vacations at the beach.,Les agrada la idea de pasar las vacaciones en la playa.,09/25/2024 01:00:00,5,UNSEEN
They met face to face to resolve the conflict.,Se encontraron frente a frente para resolver el conflicto.,09/25/2024 01:00:00,5,UNSEEN
They not only study science but also enjoy literature.,"No solo estudian ciencias, sino que también les gusta la literatura.",09/25/2024 01:00:00,5,UNSEEN
They put an end to the conflict after long negotiations.,Pusieron fin al conflicto después de largas negociaciones.,09/25/2024 01:00:00,5,UNSEEN
They say that house is haunted.,Cuentan que esa casa está embrujada.,09/25/2024 01:00:00,5,UNSEEN
"They spoke ill of her behind her back, but she never knew.","Hablaban mal de ella a sus espaldas, pero ella nunca lo sabía.",09/25/2024 01:00:00,5,UNSEEN
"They walked through the forest aimlessly, enjoying nature.","Caminaban por el bosque sin rumbo, disfrutando de la naturaleza.",09/25/2024 01:00:00,5,UNSEEN
They weren't joking; they are serious about moving to another country.,"No estaban bromeando, hablan en serio sobre mudarse a otro país.",09/25/2024 01:00:00,5,UNSEEN
This could well end up being a once-in-a-lifetime opportunity.,Esto bien pudiera terminar siendo una oportunidad única en la vida.,09/25/2024 01:00:00,5,UNSEEN
This is undoubtedly the best book I've read this year.,"Este es, sin duda alguna, el mejor libro que he leído este año.",09/25/2024 01:00:00,5,UNSEEN
"This knife is for the same purpose as the other one, but it's sharper.","Este cuchillo sirve para lo mismo que el otro, pero es más afilado.",09/25/2024 01:00:00,5,UNSEEN
"Throughout history, humanity has faced numerous challenges.","A lo largo de la historia, la humanidad ha enfrentado numerosos desafíos.",09/25/2024 01:00:00,5,UNSEEN
Throw it to me; I'll catch it!,"¡Aviéntala hacia mí, la atraparé!",09/25/2024 01:00:00,5,UNSEEN
"To confirm, let's do a quick test.","Para confirmar, hagamos una prueba rápida.",09/25/2024 01:00:00,5,UNSEEN
"To do the job correctly, use the appropriate tools.","Para realizar el trabajo correctamente, utiliza las herramientas adecuadas.",09/25/2024 01:00:00,5,UNSEEN
"To succeed, one has to work hard.","Para tener éxito, se tiene que trabajar duro.",09/25/2024 01:00:00,5,UNSEEN
"To understand a topic, it is necessary to study it thoroughly.","Para comprender un tema, es necesario estudiarlo a fondo.",09/25/2024 01:00:00,5,UNSEEN
"Upon noticing the mistake, they didn't take long to warn and correct it.","Al ver el error, no tardaron en advertirlo y corregirlo.",09/25/2024 01:00:00,5,UNSEEN
"Upon realizing the situation, they decided to take action.","Al percatarse de la situación, decidieron tomar medidas.",09/25/2024 01:00:00,5,UNSEEN
"Upon reflection, I think it was the best decision.","Pensándolo bien, creo que fue la mejor decisión.",09/25/2024 01:00:00,5,UNSEEN
"Upon seeing me, he turned around and left without saying a word.","Al verme, se dio la media vuelta y se fue sin decir una palabra.",09/25/2024 01:00:00,5,UNSEEN
We all must take care of the environment to preserve our planet.,Todos debemos cuidar el medio ambiente para preservar nuestro planeta.,09/25/2024 01:00:00,5,UNSEEN
We announced the study results at the press conference.,Dimos a conocer los resultados del estudio en la conferencia de prensa.,09/25/2024 01:00:00,5,UNSEEN
We are going to carry out the project this month.,Vamos a llevar a cabo el proyecto este mes.,09/25/2024 01:00:00,5,UNSEEN
We better study for the exam.,Más nos vale que estudies para el examen.,09/25/2024 01:00:00,5,UNSEEN
We can't go out since it's raining heavily.,No podemos salir dado que está lloviendo fuertemente.,09/25/2024 01:00:00,5,UNSEEN
We can't wait; someone else might arrive before us.,"No podemos esperar, alguien más puede llegar antes que nosotros.",09/25/2024 01:00:00,5,UNSEEN
We cannot stop the course of history.,No podemos detener el rumbo de la historia.,09/25/2024 01:00:00,5,UNSEEN
"We don't agree on this point, but for now, let's leave it at that.","No estamos de acuerdo en este punto, pero por ahora, dejémoslo así.",09/25/2024 01:00:00,5,UNSEEN
We encountered unforeseen problems during the plan implementation.,Nos enfrentamos a problemas no previstos durante la implementación del plan.,09/25/2024 01:00:00,5,UNSEEN
We explored the mountain on horseback.,Exploramos la montaña a lomos de un caballo.,09/25/2024 01:00:00,5,UNSEEN
We have already seen some of the recommended movies.,Ya hemos visto alguna de las películas recomendadas.,09/25/2024 01:00:00,5,UNSEEN
We have always wanted to meet your parents.,Siempre hemos querido conocer a tus padres.,09/25/2024 01:00:00,5,UNSEEN
We haven't figured out how those documents ended up on your desk.,Aún no hemos averiguado cómo llegaron esos documentos a tu escritorio.,09/25/2024 01:00:00,5,UNSEEN
We need to work together now more than ever.,Necesitamos trabajar juntos ahora más que nunca.,09/25/2024 01:00:00,5,UNSEEN
We often visit the movie theaters on weekends.,A menudo visitamos las salas de cine los fines de semana.,09/25/2024 01:00:00,5,UNSEEN
"We remember our dear friend, may he rest in peace.",Recordamos a nuestro querido amigo que en paz descanse.,09/25/2024 01:00:00,5,UNSEEN
We should address this problem in a better way.,Debemos abordar este problema de una mejor manera.,09/25/2024 01:00:00,5,UNSEEN
We should make the most of them while we have the chance.,Debemos aprovecharlos al máximo mientras tengamos la oportunidad.,09/25/2024 01:00:00,5,UNSEEN
"We started the project, and it didn't take long to see positive results.",Empezamos el proyecto y no tardaron mucho en ver resultados positivos.,09/25/2024 01:00:00,5,UNSEEN
We want to go even further in our goals.,Queremos llegar aún más lejos en nuestras metas.,09/25/2024 01:00:00,5,UNSEEN
We will discuss this later in the meeting.,Discutiremos esto más adelante en la reunión.,09/25/2024 01:00:00,5,UNSEEN
We work alongside our colleagues to achieve the goal.,Trabajamos a la par de nuestros colegas para lograr el objetivo.,09/25/2024 01:00:00,5,UNSEEN
We work with large databases for analysis.,Trabajamos con grandes bases de datos para análisis.,09/25/2024 01:00:00,5,UNSEEN
"We worked hard, and there you go, we achieved our goals.","Trabajamos duro y, ¡ya ves!, alcanzamos nuestras metas.",09/25/2024 01:00:00,5,UNSEEN
We'll have to take measures to prevent future problems.,Habrá que tomar medidas para evitar futuros problemas.,09/25/2024 01:00:00,5,UNSEEN
We'll start investigating now. Here is where things get interesting.,Empezaremos a investigar ahora. Aquí es donde las cosas se ponen interesantes.,09/25/2024 01:00:00,5,UNSEEN
We're almost done with the project; just a few details left.,"Ya casi hemos terminado el proyecto, solo faltan algunos detalles.",09/25/2024 01:00:00,5,UNSEEN
We're making good progress; we're on the path to success.,"Estamos avanzando bien, vamos en camino hacia el éxito.",09/25/2024 01:00:00,5,UNSEEN
What are you up to that you're not responding to my messages?,¿En qué andas metido que no respondes mis mensajes?,09/25/2024 01:00:00,5,UNSEEN
What does this have to do with the project we're working on?,¿Qué tiene que ver esto con el proyecto en el que estamos trabajando?,09/25/2024 01:00:00,5,UNSEEN
What he said doesn't make sense to me; I don't understand his logic.,"Lo que dijo no me hace sentido, no entiendo su lógica.",09/25/2024 01:00:00,5,UNSEEN
What is it that the son has not had in his life?,¿Qué es lo que el hijo no ha tenido en su vida?,09/25/2024 01:00:00,5,UNSEEN
What is this furniture made of? It's very durable.,"De qué está hecho el material de este mueble, es muy resistente.",09/25/2024 01:00:00,5,UNSEEN
What started as a simple project turned into an international success.,Lo que se inició como un simple proyecto se convirtió en un éxito internacional.,09/25/2024 01:00:00,5,UNSEEN
What the hell is this that I found on my desk?,¿Qué mierda es esta que encontré en mi escritorio?,09/25/2024 01:00:00,5,UNSEEN
What you thought could be the opposite of what it really is.,Lo que pensabas pudiera ser al revés de lo que realmente es.,09/25/2024 01:00:00,5,UNSEEN
"When he was a child, what did Max like to do?","Cuando era niño, ¿qué le gustaba hacer a Max?",09/25/2024 01:00:00,5,UNSEEN
"When I go shopping, I always think about buying something new.","Cuando voy de compras, siempre pienso en comprar algo nuevo.",09/25/2024 01:00:00,5,UNSEEN
"When I told him the joke, he burst into laughter.","Al contarle el chiste, soltó una carcajada.",09/25/2024 01:00:00,5,UNSEEN
"When inquiring about the job offer, it was clear that I was interested in the position.","Al preguntar sobre la oferta, fue claro que me interesaba el puesto.",09/25/2024 01:00:00,5,UNSEEN
"When they gave him the news, he jumped for joy.","Cuando le dieron la noticia, saltó de gusto.",09/25/2024 01:00:00,5,UNSEEN
"While driving, they stopped at the red traffic light.","Mientras conducían, hicieron alto en el semáforo en rojo.",09/25/2024 01:00:00,5,UNSEEN
"While you were talking, you didn't even realize that everyone was looking at you in amazement.","Mientras hablaba, tú ni cuenta te diste de que todos te miraban con asombro.",09/25/2024 01:00:00,5,UNSEEN
Why the hell didn't you tell me earlier?,¿Por qué chingados no me dijiste antes?,09/25/2024 01:00:00,5,UNSEEN
"With his skill, he was sure to win the cooking contest.","Con su habilidad, seguro iba a ganar el concurso de cocina.",09/25/2024 01:00:00,5,UNSEEN
"With the lights off, the show is over.","Con las luces apagadas, se acabó el espectáculo.",09/25/2024 01:00:00,5,UNSEEN
"With the necessary time, everything will be resolved.","Con el debido tiempo, todo se resolverá.",09/25/2024 01:00:00,5,UNSEEN
"With the new technology, there will be no place for old methods.","Con la nueva tecnología, ya no habrá lugar para los viejos métodos.",09/25/2024 01:00:00,5,UNSEEN
"With today's technology, they can even do it.","Con la tecnología actual, hoy hasta pueden hacerlo.",09/25/2024 01:00:00,5,UNSEEN
"Witnessing the accident, he couldn't believe what he saw.","Al presenciar el accidente, no podía dar crédito a lo que veía.",09/25/2024 01:00:00,5,UNSEEN
Yesterday I was remembering the last time we saw each other.,Ayer me estaba acordando de la última vez que nos vimos.,09/25/2024 01:00:00,5,UNSEEN
You are more than invited to the birthday party.,Están más que invitados a la fiesta de cumpleaños.,09/25/2024 01:00:00,5,UNSEEN
You can achieve it both with effort and with patience.,Puedes lograrlo tanto con esfuerzo como con paciencia.,09/25/2024 01:00:00,5,UNSEEN
You don't realize how important this is.,No te das cuenta de lo importante que es esto.,09/25/2024 01:00:00,5,UNSEEN
You have some options in mind. What do you suggest then?,Tienes algunas opciones en mente. ¿Qué sugieres entonces?,09/25/2024 01:00:00,5,UNSEEN
You have to do the homework before going out with friends.,Hay que hacer las tareas antes de salir con los amigos.,09/25/2024 01:00:00,5,UNSEEN
"You made a mistake, but don't blame yourself like that; we all make mistakes.","Cometiste un error, pero no te culpes así, todos nos equivocamos.",09/25/2024 01:00:00,5,UNSEEN
You take charge of coordinating the project.,Te haces cargo de la coordinación del proyecto.,09/25/2024 01:00:00,5,UNSEEN
You were lucky that I arrived on time to help you.,Tuviste suerte de que llegara a tiempo para ayudarte.,09/25/2024 01:00:00,5,UNSEEN
You'll have to apologize if you want to resolve the misunderstanding.,Tendrás que disculparte si quieres resolver el malentendido.,09/25/2024 01:00:00,5,UNSEEN
Your attitude makes me think that something is wrong.,Tu actitud me hace pensar que algo está mal.,09/25/2024 01:00:00,5,UNSEEN
